PARTKEY|NAME|MFGR|BRAND|TYPE|SIZE|CONTAINER|RETAILPRICE|COMMENT
2029|midnight brown dim violet almond|Manufacturer#5           |Brand#51  |PROMO BRUSHED STEEL|40|SM DRUM   |3.00|no|
2030|sky violet chiffon powder brown|Manufacturer#4           |Brand#43  |MEDIUM PLATED NICKEL|22|JUMBO BOX |3.00|no|
2031|goldenrod frosted navy aquamarine burlywood|Manufacturer#1           |Brand#15  |ECONOMY BRUSHED NICKEL|18|SM BOX    |4.00|no|
2032|blanched purple saddle violet wheat|Manufacturer#3           |Brand#32  |SMALL ANODIZED BRASS|27|WRAP PACK |4.00|no|
2033|frosted lawn deep bisque sienna|Manufacturer#3           |Brand#32  |LARGE PLATED STEEL|19|SM PACK   |4.00|no|
2034|cornsilk aquamarine yellow lavender smoke|Manufacturer#3           |Brand#35  |ECONOMY POLISHED COPPER|1|MED CAN   |4.00|no|
2035|blue dim puff aquamarine steel|Manufacturer#3           |Brand#35  |PROMO POLISHED TIN|36|JUMBO CAN |4.00|no|
2036|yellow frosted misty rosy magenta|Manufacturer#3           |Brand#32  |SMALL PLATED TIN|23|JUMBO PACK|4.00|no|
2037|black blanched cornsilk cornflower metallic|Manufacturer#1           |Brand#12  |PROMO PLATED BRASS|15|WRAP CAN  |4.00|no|
2038|antique mint sienna khaki white|Manufacturer#4           |Brand#44  |LARGE BRUSHED TIN|7|JUMBO DRUM|4.00|no|
2039|royal navajo chocolate tan cornsilk|Manufacturer#3           |Brand#35  |LARGE PLATED TIN|24|JUMBO JAR |4.00|no|
2040|khaki green dim mint wheat|Manufacturer#2           |Brand#22  |STANDARD ANODIZED TIN|11|SM JAR    |4.00|no|
2041|orchid chocolate dodger midnight salmon|Manufacturer#3           |Brand#34  |STANDARD POLISHED STEEL|8|LG PKG    |5.00|no|
2042|chocolate metallic orchid puff slate|Manufacturer#1           |Brand#15  |MEDIUM PLATED NICKEL|20|SM BAG    |5.00|no|
2043|sandy azure green cornflower magenta|Manufacturer#5           |Brand#53  |ECONOMY BURNISHED BRASS|40|JUMBO JAR |5.00|no|
2044|white misty tan puff orange|Manufacturer#4           |Brand#41  |SMALL PLATED COPPER|47|SM PKG    |5.00|no|
2045|chartreuse medium sky tomato brown|Manufacturer#3           |Brand#34  |PROMO BRUSHED BRASS|23|LG BOX    |5.00|no|
2046|linen firebrick drab peru pale|Manufacturer#3           |Brand#35  |SMALL POLISHED TIN|29|WRAP PKG  |5.00|no|
2047|snow linen magenta beige black|Manufacturer#3           |Brand#35  |LARGE BRUSHED TIN|40|JUMBO BOX |5.00|no|
2048|navajo beige blanched lime navy|Manufacturer#1           |Brand#15  |MEDIUM PLATED COPPER|22|JUMBO DRUM|5.00|no|
2049|cornflower metallic firebrick yellow coral|Manufacturer#4           |Brand#42  |MEDIUM BURNISHED STEEL|29|MED BAG   |5.00|no|
2050|white puff purple saddle blush|Manufacturer#1           |Brand#12  |LARGE BRUSHED STEEL|25|MED BAG   |6.00|no|
2051|lawn peru cyan snow indian|Manufacturer#4           |Brand#42  |ECONOMY PLATED COPPER|17|WRAP BOX  |6.00|no|
2052|blue dodger green purple rosy|Manufacturer#1           |Brand#15  |STANDARD PLATED STEEL|37|WRAP PACK |6.00|no|
2053|pink tan peru cyan salmon|Manufacturer#2           |Brand#24  |SMALL PLATED TIN|6|MED PKG   |6.00|no|
2054|cyan sky almond puff plum|Manufacturer#5           |Brand#54  |SMALL ANODIZED STEEL|24|MED BAG   |6.00|no|
2055|yellow orange cornsilk azure navy|Manufacturer#4           |Brand#42  |STANDARD BRUSHED NICKEL|20|LG PACK   |6.00|no|
2056|papaya firebrick violet coral bisque|Manufacturer#5           |Brand#53  |PROMO POLISHED COPPER|5|LG DRUM   |6.00|no|
2057|papaya azure brown smoke navajo|Manufacturer#2           |Brand#25  |ECONOMY ANODIZED NICKEL|39|WRAP PACK |6.00|no|
2058|linen cornflower rose white powder|Manufacturer#2           |Brand#22  |LARGE BRUSHED COPPER|34|SM CASE   |6.00|no|
2059|papaya misty burlywood linen moccasin|Manufacturer#4           |Brand#42  |LARGE BURNISHED TIN|33|MED BAG   |7.00|no|
2060|thistle brown coral spring dodger|Manufacturer#5           |Brand#54  |MEDIUM BRUSHED COPPER|21|LG PKG    |7.00|no|
2061|ghost lace bisque maroon snow|Manufacturer#3           |Brand#32  |LARGE ANODIZED COPPER|7|LG DRUM   |7.00|no|
2062|dim drab ghost chiffon lime|Manufacturer#3           |Brand#34  |LARGE BURNISHED BRASS|6|SM JAR    |7.00|no|
2063|frosted midnight lime orange antique|Manufacturer#3           |Brand#34  |SMALL BURNISHED STEEL|40|LG JAR    |7.00|no|
2064|violet frosted linen azure burlywood|Manufacturer#1           |Brand#15  |LARGE BURNISHED BRASS|5|JUMBO CAN |7.00|no|
2065|navy lace saddle pink spring|Manufacturer#2           |Brand#22  |LARGE POLISHED BRASS|19|WRAP PKG  |7.00|no|
2066|rose brown dark sky spring|Manufacturer#4           |Brand#44  |STANDARD PLATED TIN|32|JUMBO BAG |7.00|no|
2067|pink violet grey blanched peru|Manufacturer#3           |Brand#31  |STANDARD BRUSHED TIN|41|LG PACK   |7.00|no|
2068|midnight honeydew chartreuse cream lawn|Manufacturer#2           |Brand#24  |LARGE POLISHED COPPER|9|MED PACK  |8.00|no|
2069|olive dim green hot brown|Manufacturer#4           |Brand#41  |STANDARD POLISHED STEEL|19|LG JAR    |8.00|no|
2070|thistle navajo burlywood honeydew lace|Manufacturer#4           |Brand#41  |PROMO BRUSHED TIN|40|SM PACK   |8.00|no|
2071|khaki deep goldenrod sky lime|Manufacturer#3           |Brand#35  |PROMO PLATED COPPER|40|JUMBO PKG |8.00|no|
2072|white azure hot forest dark|Manufacturer#2           |Brand#23  |PROMO BRUSHED BRASS|3|WRAP CASE |8.00|no|
2073|spring honeydew sandy turquoise grey|Manufacturer#3           |Brand#34  |STANDARD ANODIZED STEEL|49|WRAP CASE |8.00|no|
2074|wheat magenta almond cyan navy|Manufacturer#1           |Brand#12  |SMALL POLISHED NICKEL|7|MED BAG   |8.00|no|
2075|midnight cream floral blush turquoise|Manufacturer#3           |Brand#34  |PROMO ANODIZED TIN|3|JUMBO PACK|8.00|no|
2076|metallic peru deep midnight honeydew|Manufacturer#5           |Brand#53  |MEDIUM POLISHED BRASS|4|JUMBO PKG |8.00|no|
2077|peach salmon aquamarine pale turquoise|Manufacturer#1           |Brand#12  |SMALL PLATED NICKEL|26|MED JAR   |9.00|no|
2078|purple rosy floral linen magenta|Manufacturer#3           |Brand#35  |PROMO POLISHED COPPER|38|JUMBO JAR |9.00|no|
2079|white blanched metallic spring lavender|Manufacturer#1           |Brand#15  |SMALL BURNISHED COPPER|14|SM JAR    |9.00|no|
2080|midnight goldenrod aquamarine ghost lime|Manufacturer#4           |Brand#42  |ECONOMY BRUSHED NICKEL|10|JUMBO BOX |9.00|no|
2081|cyan moccasin thistle floral cornsilk|Manufacturer#4           |Brand#42  |STANDARD POLISHED TIN|24|JUMBO CAN |9.00|no|
2082|cream sandy cyan coral rose|Manufacturer#3           |Brand#32  |STANDARD POLISHED TIN|10|MED JAR   |9.00|no|
2083|navy cornflower ghost lime navajo|Manufacturer#3           |Brand#35  |MEDIUM BURNISHED TIN|4|JUMBO PKG |9.00|no|
2084|black khaki navy seashell honeydew|Manufacturer#4           |Brand#43  |ECONOMY BRUSHED NICKEL|9|SM PACK   |9.00|no|
2085|grey papaya blue deep moccasin|Manufacturer#3           |Brand#35  |ECONOMY BURNISHED STEEL|1|LG BOX    |9.00|no|
2086|plum smoke coral chocolate rose|Manufacturer#4           |Brand#43  |ECONOMY PLATED NICKEL|42|LG CAN    |10.00|no|
2087|honeydew misty indian pink steel|Manufacturer#5           |Brand#55  |STANDARD BRUSHED TIN|25|JUMBO BOX |10.00|no|
2088|green olive chiffon papaya aquamarine|Manufacturer#4           |Brand#43  |ECONOMY BURNISHED TIN|39|LG JAR    |10.00|no|
2089|lemon puff salmon thistle black|Manufacturer#5           |Brand#51  |PROMO ANODIZED COPPER|33|SM PKG    |10.00|no|
2090|slate orange misty yellow green|Manufacturer#2           |Brand#25  |ECONOMY BRUSHED NICKEL|11|JUMBO PKG |10.00|no|
2091|steel deep firebrick chartreuse royal|Manufacturer#4           |Brand#44  |ECONOMY BRUSHED TIN|50|LG PKG    |10.00|no|
2092|honeydew floral chiffon purple tan|Manufacturer#1           |Brand#13  |SMALL ANODIZED TIN|45|MED PKG   |10.00|no|
2093|steel dim purple gainsboro frosted|Manufacturer#3           |Brand#31  |SMALL PLATED TIN|33|WRAP CASE |10.00|no|
2094|cyan smoke peach violet black|Manufacturer#2           |Brand#24  |MEDIUM BRUSHED STEEL|49|MED CAN   |10.00|no|
2095|turquoise ivory salmon ghost light|Manufacturer#4           |Brand#45  |STANDARD PLATED TIN|44|JUMBO BOX |11.00|no|
2096|gainsboro forest black chocolate drab|Manufacturer#4           |Brand#44  |STANDARD BRUSHED NICKEL|21|MED PACK  |11.00|no|
2097|maroon smoke bisque deep plum|Manufacturer#5           |Brand#55  |PROMO ANODIZED BRASS|8|SM PKG    |11.00|no|
2098|royal lawn navy deep ghost|Manufacturer#3           |Brand#32  |ECONOMY BURNISHED BRASS|2|JUMBO BAG |11.00|no|
2099|spring deep wheat tomato thistle|Manufacturer#5           |Brand#54  |PROMO BURNISHED TIN|41|MED CAN   |11.00|no|
2100|wheat peru ghost peach aquamarine|Manufacturer#1           |Brand#11  |LARGE BRUSHED COPPER|28|MED PACK  |11.00|no|
2101|salmon seashell bisque tan azure|Manufacturer#3           |Brand#31  |PROMO BRUSHED BRASS|40|JUMBO CAN |11.00|no|
2102|red antique cornflower powder olive|Manufacturer#2           |Brand#22  |ECONOMY BRUSHED BRASS|14|SM PKG    |11.00|no|
2103|linen maroon orchid forest cornflower|Manufacturer#1           |Brand#14  |LARGE PLATED NICKEL|8|WRAP BOX  |11.00|no|
2104|white chiffon blue forest floral|Manufacturer#3           |Brand#33  |STANDARD ANODIZED NICKEL|10|JUMBO JAR |11.00|no|
2105|pink maroon bisque cyan blue|Manufacturer#5           |Brand#54  |STANDARD BURNISHED BRASS|43|SM DRUM   |12.00|no|
2106|dark aquamarine beige cream deep|Manufacturer#2           |Brand#22  |SMALL POLISHED BRASS|29|MED BAG   |12.00|no|
2107|yellow smoke lavender orange ivory|Manufacturer#3           |Brand#32  |ECONOMY ANODIZED BRASS|5|WRAP DRUM |12.00|no|
2108|coral blue aquamarine puff ghost|Manufacturer#4           |Brand#43  |MEDIUM PLATED BRASS|44|WRAP BOX  |12.00|no|
2109|forest blanched purple drab yellow|Manufacturer#1           |Brand#13  |PROMO ANODIZED COPPER|45|WRAP CAN  |12.00|no|
2110|forest pale bisque red tomato|Manufacturer#3           |Brand#31  |MEDIUM POLISHED TIN|18|WRAP PACK |12.00|no|
2111|moccasin almond rose dark burnished|Manufacturer#2           |Brand#22  |LARGE PLATED STEEL|35|SM CAN    |12.00|no|
2112|gainsboro forest royal beige dark|Manufacturer#5           |Brand#51  |LARGE ANODIZED BRASS|21|MED PKG   |12.00|no|
2113|rose orchid dim indian navajo|Manufacturer#3           |Brand#31  |ECONOMY POLISHED TIN|41|SM JAR    |12.00|no|
2114|dim yellow mint tomato grey|Manufacturer#1           |Brand#14  |MEDIUM POLISHED STEEL|25|WRAP CAN  |13.00|no|
2115|blanched grey chiffon orchid maroon|Manufacturer#5           |Brand#54  |SMALL BRUSHED STEEL|12|SM BOX    |13.00|no|
2116|plum lace frosted navajo peru|Manufacturer#1           |Brand#13  |SMALL BURNISHED BRASS|25|WRAP CAN  |13.00|no|
2117|moccasin chocolate orange lime frosted|Manufacturer#5           |Brand#52  |STANDARD ANODIZED NICKEL|16|JUMBO DRUM|13.00|no|
2118|red purple black cream metallic|Manufacturer#5           |Brand#55  |MEDIUM BRUSHED STEEL|17|SM JAR    |13.00|no|
2119|rose cyan green maroon deep|Manufacturer#5           |Brand#53  |PROMO ANODIZED BRASS|38|WRAP DRUM |13.00|no|
2120|mint dodger maroon khaki peach|Manufacturer#1           |Brand#13  |MEDIUM PLATED TIN|12|SM DRUM   |13.00|no|
2121|wheat blue violet light khaki|Manufacturer#5           |Brand#52  |PROMO POLISHED BRASS|34|WRAP PACK |13.00|no|
2122|smoke violet navy blanched peru|Manufacturer#2           |Brand#23  |ECONOMY BRUSHED COPPER|21|SM DRUM   |13.00|no|
2123|sandy navajo dim azure tan|Manufacturer#4           |Brand#43  |SMALL BURNISHED NICKEL|39|WRAP PKG  |14.00|no|
2124|goldenrod snow pale green ghost|Manufacturer#1           |Brand#15  |PROMO ANODIZED NICKEL|5|JUMBO DRUM|14.00|no|
2125|tan beige smoke cornflower steel|Manufacturer#5           |Brand#53  |LARGE PLATED NICKEL|25|WRAP BOX  |14.00|no|
2126|metallic rose maroon peru pink|Manufacturer#4           |Brand#42  |PROMO POLISHED COPPER|13|WRAP BAG  |14.00|no|
2127|lavender yellow purple azure aquamarine|Manufacturer#1           |Brand#15  |LARGE PLATED TIN|22|SM BOX    |14.00|no|
2128|papaya chiffon lemon rosy purple|Manufacturer#4           |Brand#44  |SMALL BRUSHED NICKEL|38|SM CAN    |14.00|no|
2129|tomato cornflower red slate khaki|Manufacturer#4           |Brand#44  |STANDARD PLATED STEEL|39|SM PACK   |14.00|no|
2130|misty turquoise deep coral light|Manufacturer#1           |Brand#15  |LARGE BRUSHED BRASS|10|MED DRUM  |14.00|no|
2131|bisque papaya olive frosted lawn|Manufacturer#3           |Brand#31  |SMALL PLATED TIN|26|JUMBO CAN |14.00|no|
2132|misty firebrick maroon papaya smoke|Manufacturer#4           |Brand#43  |STANDARD BURNISHED COPPER|20|LG BAG    |15.00|no|
2133|lawn mint blanched black midnight|Manufacturer#1           |Brand#15  |SMALL POLISHED TIN|49|MED JAR   |15.00|no|
2134|deep steel rose goldenrod burnished|Manufacturer#2           |Brand#25  |PROMO BRUSHED STEEL|33|JUMBO DRUM|15.00|no|
2135|royal yellow light peru pale|Manufacturer#3           |Brand#34  |ECONOMY PLATED NICKEL|18|MED BOX   |15.00|no|
2136|moccasin forest aquamarine burlywood royal|Manufacturer#2           |Brand#23  |STANDARD PLATED STEEL|20|WRAP BOX  |15.00|no|
2137|lace dim black drab slate|Manufacturer#4           |Brand#42  |LARGE POLISHED NICKEL|3|WRAP JAR  |15.00|no|
2138|blush firebrick maroon brown yellow|Manufacturer#5           |Brand#54  |MEDIUM PLATED NICKEL|44|SM BAG    |15.00|no|
2139|maroon frosted powder burlywood plum|Manufacturer#4           |Brand#42  |LARGE ANODIZED COPPER|49|SM BAG    |15.00|no|
2140|almond lawn coral powder sky|Manufacturer#4           |Brand#41  |SMALL BURNISHED TIN|35|SM BOX    |15.00|no|
2141|wheat aquamarine grey olive blue|Manufacturer#4           |Brand#43  |PROMO BURNISHED STEEL|1|MED PACK  |16.00|no|
2142|peach metallic puff light plum|Manufacturer#1           |Brand#13  |SMALL POLISHED BRASS|1|WRAP JAR  |16.00|no|
2143|pale burlywood purple plum sienna|Manufacturer#4           |Brand#41  |LARGE POLISHED NICKEL|4|MED CASE  |16.00|no|
2144|navy pale moccasin green slate|Manufacturer#2           |Brand#21  |STANDARD BRUSHED STEEL|43|WRAP JAR  |16.00|no|
2145|blanched frosted steel beige rose|Manufacturer#1           |Brand#15  |MEDIUM BRUSHED COPPER|18|LG BOX    |16.00|no|
2146|navy linen dark bisque floral|Manufacturer#1           |Brand#15  |STANDARD BRUSHED TIN|32|MED BAG   |16.00|no|
2147|maroon purple cornsilk grey dodger|Manufacturer#3           |Brand#32  |MEDIUM PLATED COPPER|5|JUMBO BAG |16.00|no|
2148|slate lime magenta papaya wheat|Manufacturer#5           |Brand#51  |SMALL ANODIZED NICKEL|17|WRAP CAN  |16.00|no|
2149|beige turquoise plum violet cyan|Manufacturer#2           |Brand#21  |SMALL BRUSHED NICKEL|17|JUMBO BOX |16.00|no|
2150|dark peach sandy chiffon deep|Manufacturer#4           |Brand#44  |LARGE BURNISHED COPPER|40|LG BOX    |17.00|no|
2151|lavender almond light pale lemon|Manufacturer#2           |Brand#25  |STANDARD PLATED COPPER|31|JUMBO CASE|17.00|no|
2152|turquoise yellow honeydew dark forest|Manufacturer#5           |Brand#54  |SMALL POLISHED COPPER|2|JUMBO BAG |17.00|no|
2153|deep burnished pink papaya dim|Manufacturer#1           |Brand#14  |STANDARD PLATED STEEL|17|SM PACK   |17.00|no|
2154|antique beige aquamarine papaya metallic|Manufacturer#2           |Brand#23  |STANDARD ANODIZED NICKEL|34|MED PKG   |17.00|no|
2155|blush turquoise ivory antique seashell|Manufacturer#3           |Brand#34  |MEDIUM BURNISHED TIN|31|JUMBO PACK|17.00|no|
2156|yellow beige cream deep grey|Manufacturer#5           |Brand#53  |LARGE ANODIZED BRASS|15|JUMBO BAG |17.00|no|
2157|beige sienna burlywood peru royal|Manufacturer#2           |Brand#21  |STANDARD ANODIZED NICKEL|31|JUMBO JAR |17.00|no|
2158|midnight cyan navajo lawn beige|Manufacturer#4           |Brand#45  |STANDARD BURNISHED TIN|40|LG JAR    |17.00|no|
2159|burnished blue yellow sky tomato|Manufacturer#4           |Brand#42  |STANDARD POLISHED COPPER|40|SM BAG    |18.00|no|
2160|chartreuse violet chiffon cream rose|Manufacturer#1           |Brand#11  |STANDARD ANODIZED NICKEL|38|JUMBO DRUM|18.00|no|
2161|firebrick puff metallic blanched cyan|Manufacturer#5           |Brand#51  |MEDIUM ANODIZED STEEL|20|JUMBO BOX |18.00|no|
2162|misty khaki turquoise floral brown|Manufacturer#3           |Brand#32  |STANDARD BURNISHED COPPER|3|SM DRUM   |18.00|no|
2163|sky burlywood pale peru dark|Manufacturer#5           |Brand#55  |LARGE POLISHED NICKEL|26|LG DRUM   |18.00|no|
2164|dodger antique hot chiffon lime|Manufacturer#2           |Brand#22  |MEDIUM BURNISHED COPPER|6|WRAP PKG  |18.00|no|
2165|orchid papaya honeydew drab dim|Manufacturer#5           |Brand#52  |LARGE POLISHED BRASS|8|WRAP JAR  |18.00|no|
2166|khaki brown saddle misty burlywood|Manufacturer#2           |Brand#21  |PROMO POLISHED NICKEL|24|LG CAN    |18.00|no|
2167|white red peach snow tomato|Manufacturer#3           |Brand#35  |PROMO ANODIZED BRASS|17|WRAP JAR  |18.00|no|
2168|thistle navajo purple lace blanched|Manufacturer#1           |Brand#11  |SMALL BRUSHED TIN|29|MED PACK  |18.00|no|
2169|bisque medium firebrick mint black|Manufacturer#5           |Brand#55  |LARGE BURNISHED BRASS|3|LG CAN    |19.00|no|
2170|pale tomato spring chiffon royal|Manufacturer#4           |Brand#42  |STANDARD BRUSHED BRASS|13|MED PKG   |19.00|no|
2171|chocolate yellow mint cornflower linen|Manufacturer#1           |Brand#12  |STANDARD BRUSHED BRASS|47|SM PACK   |19.00|no|
2172|azure chartreuse orchid magenta yellow|Manufacturer#1           |Brand#13  |MEDIUM POLISHED COPPER|15|WRAP PKG  |19.00|no|
2173|almond burlywood slate firebrick blanched|Manufacturer#4           |Brand#44  |STANDARD BRUSHED STEEL|46|JUMBO CASE|19.00|no|
2174|honeydew lemon olive forest drab|Manufacturer#1           |Brand#11  |PROMO BURNISHED NICKEL|28|LG CASE   |19.00|no|
2175|floral midnight white chocolate bisque|Manufacturer#1           |Brand#11  |STANDARD ANODIZED NICKEL|48|LG BOX    |19.00|no|
2176|cornflower saddle dark dim black|Manufacturer#2           |Brand#21  |LARGE BRUSHED BRASS|38|LG PACK   |19.00|no|
2177|ivory indian spring cream metallic|Manufacturer#4           |Brand#41  |LARGE BRUSHED TIN|50|JUMBO CAN |19.00|no|
2178|wheat ghost violet lime navy|Manufacturer#1           |Brand#14  |MEDIUM BRUSHED BRASS|12|MED CASE  |20.00|no|
2179|orchid powder linen tomato violet|Manufacturer#4           |Brand#44  |ECONOMY BURNISHED TIN|20|SM DRUM   |20.00|no|
2180|coral white firebrick thistle almond|Manufacturer#2           |Brand#23  |MEDIUM POLISHED TIN|25|LG BAG    |20.00|no|
2181|red chocolate white pink goldenrod|Manufacturer#2           |Brand#22  |ECONOMY PLATED BRASS|36|LG BAG    |20.00|no|
2182|black orchid blue spring blanched|Manufacturer#2           |Brand#24  |ECONOMY ANODIZED BRASS|19|LG PKG    |20.00|no|
2183|khaki orange burlywood frosted pink|Manufacturer#1           |Brand#14  |STANDARD PLATED TIN|4|JUMBO BAG |20.00|no|
2184|lace grey sandy ivory blanched|Manufacturer#5           |Brand#52  |PROMO PLATED STEEL|11|JUMBO CASE|20.00|no|
2185|sandy tan saddle floral tomato|Manufacturer#2           |Brand#24  |PROMO BURNISHED BRASS|8|JUMBO CAN |20.00|no|
2186|indian gainsboro olive rosy honeydew|Manufacturer#4           |Brand#41  |MEDIUM PLATED BRASS|45|WRAP CAN  |20.00|no|
2187|azure pink steel cornflower orchid|Manufacturer#2           |Brand#21  |LARGE BURNISHED STEEL|25|LG PACK   |21.00|no|
2188|papaya sandy chocolate frosted white|Manufacturer#5           |Brand#53  |ECONOMY BURNISHED TIN|40|WRAP JAR  |21.00|no|
2189|aquamarine pale maroon metallic lime|Manufacturer#1           |Brand#15  |SMALL ANODIZED STEEL|39|JUMBO DRUM|21.00|no|
2190|lavender beige indian chocolate frosted|Manufacturer#4           |Brand#43  |PROMO BRUSHED BRASS|43|JUMBO JAR |21.00|no|
2191|lace burlywood seashell olive khaki|Manufacturer#2           |Brand#25  |MEDIUM BURNISHED COPPER|38|LG JAR    |21.00|no|
2192|mint slate deep red maroon|Manufacturer#4           |Brand#43  |MEDIUM BURNISHED COPPER|14|JUMBO DRUM|21.00|no|
2193|orange steel sandy snow forest|Manufacturer#2           |Brand#24  |ECONOMY POLISHED COPPER|4|WRAP CASE |21.00|no|
2194|honeydew sandy coral royal tomato|Manufacturer#1           |Brand#14  |PROMO PLATED NICKEL|35|LG CAN    |21.00|no|
2195|deep tomato navajo tan lemon|Manufacturer#4           |Brand#43  |SMALL POLISHED TIN|33|MED DRUM  |21.00|no|
2196|sienna peru turquoise smoke antique|Manufacturer#2           |Brand#23  |ECONOMY POLISHED NICKEL|17|SM JAR    |22.00|no|
2197|navajo green sienna cornflower turquoise|Manufacturer#3           |Brand#33  |ECONOMY ANODIZED COPPER|2|JUMBO PACK|22.00|no|
2198|snow sandy linen puff sky|Manufacturer#1           |Brand#14  |ECONOMY POLISHED BRASS|2|MED BAG   |22.00|no|
2199|snow lavender burlywood medium olive|Manufacturer#2           |Brand#23  |SMALL PLATED NICKEL|50|WRAP PACK |22.00|no|
2200|bisque magenta floral drab dark|Manufacturer#3           |Brand#31  |STANDARD POLISHED STEEL|12|MED DRUM  |22.00|no|
2201|blanched olive peru rose white|Manufacturer#5           |Brand#52  |MEDIUM POLISHED STEEL|3|WRAP PACK |22.00|no|
2202|goldenrod salmon turquoise royal grey|Manufacturer#5           |Brand#53  |ECONOMY ANODIZED STEEL|33|LG DRUM   |22.00|no|
2203|honeydew pale gainsboro lawn orange|Manufacturer#3           |Brand#33  |PROMO BURNISHED NICKEL|15|WRAP BAG  |22.00|no|
2204|medium peru bisque orchid white|Manufacturer#5           |Brand#53  |MEDIUM BRUSHED COPPER|24|SM DRUM   |22.00|no|
2205|ivory red sky maroon dodger|Manufacturer#2           |Brand#21  |LARGE PLATED NICKEL|49|JUMBO CASE|23.00|no|
2206|maroon blue lime lemon forest|Manufacturer#5           |Brand#55  |ECONOMY BRUSHED BRASS|48|WRAP CASE |23.00|no|
2207|purple orange cyan maroon azure|Manufacturer#1           |Brand#15  |PROMO ANODIZED TIN|47|MED PKG   |23.00|no|
2208|brown blanched turquoise seashell rosy|Manufacturer#1           |Brand#12  |STANDARD BURNISHED NICKEL|22|SM PACK   |23.00|no|
2209|chocolate misty beige coral forest|Manufacturer#2           |Brand#21  |MEDIUM PLATED COPPER|11|SM BOX    |23.00|no|
2210|medium cyan khaki linen rose|Manufacturer#2           |Brand#25  |MEDIUM BURNISHED STEEL|12|MED CAN   |23.00|no|
2211|slate medium seashell ghost midnight|Manufacturer#3           |Brand#32  |MEDIUM BURNISHED COPPER|35|WRAP PACK |23.00|no|
2212|green papaya lace cream khaki|Manufacturer#5           |Brand#52  |PROMO ANODIZED TIN|20|SM PACK   |23.00|no|
2213|medium seashell brown navy tomato|Manufacturer#2           |Brand#21  |PROMO ANODIZED BRASS|30|JUMBO CAN |23.00|no|
2214|chiffon drab forest floral grey|Manufacturer#3           |Brand#34  |ECONOMY BURNISHED TIN|32|JUMBO PACK|24.00|no|
2215|smoke slate gainsboro moccasin ghost|Manufacturer#1           |Brand#13  |MEDIUM PLATED STEEL|47|JUMBO BAG |24.00|no|
2216|thistle gainsboro indian lemon almond|Manufacturer#1           |Brand#11  |ECONOMY BURNISHED COPPER|12|SM DRUM   |24.00|no|
2217|forest lavender snow thistle peru|Manufacturer#4           |Brand#41  |PROMO BURNISHED NICKEL|47|SM PKG    |24.00|no|
2218|slate tomato steel antique spring|Manufacturer#5           |Brand#54  |ECONOMY ANODIZED COPPER|30|WRAP BAG  |24.00|no|
2219|drab khaki sienna brown gainsboro|Manufacturer#3           |Brand#31  |STANDARD BURNISHED NICKEL|48|SM CASE   |24.00|no|
2220|yellow burnished sienna peru azure|Manufacturer#2           |Brand#22  |STANDARD PLATED COPPER|25|MED DRUM  |24.00|no|
2221|almond steel puff powder navy|Manufacturer#1           |Brand#11  |SMALL BRUSHED STEEL|8|SM BAG    |24.00|no|
2222|sky ivory peru misty plum|Manufacturer#2           |Brand#22  |SMALL ANODIZED TIN|37|SM DRUM   |24.00|no|
2223|white tan magenta seashell saddle|Manufacturer#1           |Brand#14  |SMALL BURNISHED STEEL|15|MED PACK  |25.00|no|
2224|cream firebrick sandy magenta orchid|Manufacturer#4           |Brand#44  |MEDIUM POLISHED COPPER|20|SM DRUM   |25.00|no|
2225|coral sienna lavender papaya deep|Manufacturer#1           |Brand#15  |LARGE ANODIZED TIN|27|MED DRUM  |25.00|no|
2226|burnished green coral orange honeydew|Manufacturer#1           |Brand#13  |STANDARD ANODIZED NICKEL|10|WRAP JAR  |25.00|no|
2227|khaki burnished hot cornflower coral|Manufacturer#2           |Brand#25  |MEDIUM BURNISHED TIN|3|JUMBO JAR |25.00|no|
2228|wheat powder blanched yellow sandy|Manufacturer#2           |Brand#24  |PROMO POLISHED BRASS|16|MED BAG   |25.00|no|
2229|almond lace khaki salmon magenta|Manufacturer#2           |Brand#25  |ECONOMY ANODIZED NICKEL|17|SM DRUM   |25.00|no|
2230|chocolate tomato floral slate cyan|Manufacturer#3           |Brand#34  |SMALL POLISHED NICKEL|41|LG BOX    |25.00|no|
2231|midnight cyan lemon violet lawn|Manufacturer#2           |Brand#24  |PROMO BURNISHED BRASS|45|SM BOX    |25.00|no|
2232|blush navy orange lemon azure|Manufacturer#2           |Brand#25  |SMALL BRUSHED NICKEL|6|JUMBO BAG |26.00|no|
2233|orange blue blanched frosted cyan|Manufacturer#5           |Brand#53  |PROMO BRUSHED BRASS|10|LG JAR    |26.00|no|
2234|almond white steel drab thistle|Manufacturer#2           |Brand#25  |STANDARD PLATED NICKEL|47|WRAP BOX  |26.00|no|
2235|peach sandy burlywood rose spring|Manufacturer#5           |Brand#55  |SMALL BURNISHED TIN|20|WRAP BAG  |26.00|no|
2236|salmon chiffon goldenrod blanched forest|Manufacturer#2           |Brand#22  |MEDIUM BURNISHED NICKEL|15|JUMBO CAN |26.00|no|
2237|blue pink antique sandy blush|Manufacturer#4           |Brand#42  |MEDIUM POLISHED STEEL|31|WRAP BOX  |26.00|no|
2238|goldenrod lemon dark burlywood floral|Manufacturer#4           |Brand#43  |ECONOMY BURNISHED TIN|22|MED DRUM  |26.00|no|
